Name,Category,Attribute,OEC value,EU value,NASA value,source
Kepler-21 A,star,Metallicity [Fe/H] errorplus,0.06,,0.100,Kepler-21.xml
Kepler-21 A,star,Temperature [K],6131,,6305.00,Kepler-21.xml
Kepler-21 A,star,Temperature [K] errorminus,44,,50.00,Kepler-21.xml
Kepler-21 A,star,Temperature [K] errorplus,44,,50.00,Kepler-21.xml
Kepler-21 A,star,Visual magnitude errorminus,0.01,,0.012,Kepler-21.xml
Kepler-21 A,star,Visual magnitude errorplus,0.01,,0.012,Kepler-21.xml
Kepler-22,star,Radius [RSun],0.979,,0.98,Kepler-22.xml
Kepler-22,star,Temperature [K],5510.0,,5518.00,Kepler-22.xml
Kepler-23,star,Mass [MSun],1.1900,,1.11,Kepler-23.xml
Kepler-23,star,Mass [MSun] errorminus,0.1300,,0.12,Kepler-23.xml
Kepler-23,star,Mass [MSun] errorplus,0.1300,,0.09,Kepler-23.xml
Kepler-23,star,Radius [RSun],1.548,,1.55,Kepler-23.xml
Kepler-23,star,Radius [RSun] errorminus,0.048,,0.05,Kepler-23.xml
Kepler-23,star,Radius [RSun] errorplus,0.048,,0.05,Kepler-23.xml
Kepler-24,star,Mass [MSun],1.0200,,1.03,Kepler-24.xml
Kepler-24,star,Mass [MSun] errorminus,0.1900,,0.14,Kepler-24.xml
Kepler-24,star,Mass [MSun] errorplus,0.1900,,0.11,Kepler-24.xml
Kepler-24,star,Radius [RSun],1.289,,1.29,Kepler-24.xml
Kepler-24,star,Radius [RSun] errorminus,.291,,0.29,Kepler-24.xml
Kepler-24,star,Radius [RSun] errorplus,0.291,,0.29,Kepler-24.xml
Kepler-24,star,Temperature [K] errorminus,19,,219.00,Kepler-24.xml
Kepler-25,star,Mass [MSun],1.26,,1.19,Kepler-25.xml
Kepler-25,star,Mass [MSun] errorminus,0.03,,0.06,Kepler-25.xml
Kepler-25,star,Mass [MSun] errorplus,0.03,,0.06,Kepler-25.xml
Kepler-25,star,Radius [RSun],1.34,,1.31,Kepler-25.xml
Kepler-25,star,Radius [RSun] errorminus,0.01,,0.02,Kepler-25.xml
Kepler-25,star,Radius [RSun] errorplus,0.01,,0.02,Kepler-25.xml
Kepler-25,star,Age [Gyr],2.750,,11.000,Kepler-25.xml
Kepler-25,star,Metallicity [Fe/H],0.11,,-0.040,Kepler-25.xml
Kepler-25,star,Metallicity [Fe/H] errorminus,0.03,,0.100,Kepler-25.xml
Kepler-25,star,Metallicity [Fe/H] errorplus,0.03,,0.100,Kepler-25.xml
Kepler-25,star,Temperature [K],6354,,6270.00,Kepler-25.xml
Kepler-25,star,Temperature [K] errorminus,27,,79.00,Kepler-25.xml
Kepler-25,star,Temperature [K] errorplus,27,,79.00,Kepler-25.xml
Kepler-25,star,Visual magnitude,10.77,,10.734,Kepler-25.xml
Kepler-26,star,Mass [MSun],0.6340,,0.54,Kepler-26.xml
Kepler-26,star,Mass [MSun] errorminus,0.0270,,0.03,Kepler-26.xml
Kepler-26,star,Mass [MSun] errorplus,0.0270,,0.03,Kepler-26.xml
Kepler-26,star,Radius [RSun],0.571,,0.51,Kepler-26.xml
Kepler-26,star,Radius [RSun] errorminus,.027,,0.02,Kepler-26.xml
Kepler-26,star,Radius [RSun] errorplus,0.027,,0.02,Kepler-26.xml
Kepler-26,star,Temperature [K],4486,,3914.00,Kepler-26.xml
Kepler-26,star,Temperature [K] errorminus,16,,119.00,Kepler-26.xml
Kepler-26,star,Temperature [K] errorplus,116,,119.00,Kepler-26.xml
Kepler-29,star,Mass [MSun],1.0,,0.98,Kepler-29.xml
Kepler-29,star,Radius [RSun],0.96,,0.93,Kepler-29.xml
Kepler-29,star,Temperature [K],5750.0,,5701.00,Kepler-29.xml
Kepler-300,star,Mass [MSun],1.0350,,0.99,Kepler-300.xml
Kepler-300,star,Mass [MSun] errorminus,0.0840,,0.08,Kepler-300.xml
Kepler-300,star,Mass [MSun] errorplus,0.0840,,0.08,Kepler-300.xml
Kepler-300,star,Radius [RSun],0.900,,0.95,Kepler-300.xml
Kepler-300,star,Radius [RSun] errorminus,.410,,0.12,Kepler-300.xml
Kepler-300,star,Radius [RSun] errorplus,0.410,,0.12,Kepler-300.xml
Kepler-300,star,Temperature [K],5986,,5498.00,Kepler-300.xml
Kepler-300,star,Temperature [K] errorminus,200,,54.00,Kepler-300.xml
Kepler-300,star,Temperature [K] errorplus,200,,54.00,Kepler-300.xml
Kepler-31,star,Mass [MSun],1.2080,,1.21,Kepler-31.xml
Kepler-31,star,Mass [MSun] errorminus,0.0870,,0.17,Kepler-31.xml
Kepler-31,star,Mass [MSun] errorplus,0.0870,,0.17,Kepler-31.xml
Kepler-31,star,Radius [RSun],1.306,,1.22,Kepler-31.xml
Kepler-31,star,Radius [RSun] errorminus,.302,,0.24,Kepler-31.xml
Kepler-31,star,Radius [RSun] errorplus,0.302,,0.24,Kepler-31.xml
Kepler-31,star,Temperature [K],6034,,6340.00,Kepler-31.xml
Kepler-31,star,Temperature [K] errorminus,68,,200.00,Kepler-31.xml
Kepler-31,star,Temperature [K] errorplus,168,,200.00,Kepler-31.xml
Kepler-33,star,Mass [MSun],1.291,,1.29,Kepler-33.xml
Kepler-33,star,Mass [MSun] errorminus,0.121,,0.12,Kepler-33.xml
Kepler-33,star,Mass [MSun] errorplus,0.063,,0.06,Kepler-33.xml
Kepler-33,star,Metallicity [Fe/H] errorminus,0.0019,,0.002,Kepler-33.xml
Kepler-33,star,Metallicity [Fe/H] errorplus,0.0019,,0.002,Kepler-33.xml
Kepler-33,star,Visual magnitude,13.74,,13.988,Kepler-33.xml
HIP 91258,star,Visual magnitude,8.65,,8.646,HIP 91258.xml
HIP 91258,star,Visual magnitude errorminus,0.01,,0.015,HIP 91258.xml
HIP 91258,star,Visual magnitude errorplus,0.01,,0.015,HIP 91258.xml
HIP 116454,star,Mass [MSun],0.775,,0.78,HIP 116454.xml
HIP 116454,star,Mass [MSun] errorminus,0.027,,0.03,HIP 116454.xml
HIP 116454,star,Mass [MSun] errorplus,0.027,,0.03,HIP 116454.xml
HIP 116454,star,Radius [RSun],0.716,,0.72,HIP 116454.xml
HIP 116454,star,Radius [RSun] errorminus,0.024,,0.02,HIP 116454.xml
HIP 116454,star,Radius [RSun] errorplus,0.024,,0.02,HIP 116454.xml
HR 810,star,Visual magnitude,5.4,,5.410,HR 810.xml
HR 8799,star,Mass [MSun],1.516,,1.51,HR 8799.xml
HR 8799,star,Mass [MSun] errorminus,0.024,,0.02,HR 8799.xml
HR 8799,star,Mass [MSun] errorplus,0.038,,0.04,HR 8799.xml
KELT-10,star,Mass [MSun],1.112,,1.32,KELT-10.xml
KELT-10,star,Mass [MSun] errorplus,0.055,,0.03,KELT-10.xml
KELT-10,star,Radius [RSun],1.209,,1.46,KELT-10.xml
KELT-10,star,Radius [RSun] errorplus,0.047,,0.04,KELT-10.xml
KELT-10,star,Temperature [K],5948,,6518.00,KELT-10.xml
KELT-10,star,Temperature [K] errorplus,74,,50.00,KELT-10.xml
KELT-10,star,Visual magnitude,10.62,,10.701,KELT-10.xml
KELT-10,star,Visual magnitude errorminus,0.06,,0.057,KELT-10.xml
KELT-10,star,Visual magnitude errorplus,0.06,,0.057,KELT-10.xml
KELT-2A,star,Mass [MSun],1.314,,1.31,KELT-2.xml
KELT-2A,star,Mass [MSun] errorplus,0.063,,0.03,KELT-2.xml
KELT-2A,star,Radius [RSun],1.836,,1.83,KELT-2.xml
KELT-2A,star,Radius [RSun] errorplus,0.066,,0.07,KELT-2.xml
KELT-2A,star,Temperature [K],6148,,6151.00,KELT-2.xml
KELT-2A,star,Temperature [K] errorplus,48,,50.00,KELT-2.xml
KELT-2A,star,Visual magnitude,8.77,,8.713,KELT-2.xml
KELT-2A,star,Visual magnitude errorminus,0.02,,0.016,KELT-2.xml
KELT-2A,star,Visual magnitude errorplus,0.02,,0.016,KELT-2.xml
KELT-6,star,Mass [MSun],1.126,,1.13,KELT-6.xml
KELT-6,star,Mass [MSun] errorminus,0.058,,0.06,KELT-6.xml
KELT-6,star,Mass [MSun] errorplus,0.058,,0.06,KELT-6.xml
KELT-6,star,Radius [RSun],1.529,,1.53,KELT-6.xml
KELT-6,star,Radius [RSun] errorminus,0.137,,0.14,KELT-6.xml
KELT-6,star,Radius [RSun] errorplus,0.143,,0.14,KELT-6.xml
KELT-6,star,Visual magnitude,10.337,,10.418,KELT-6.xml
KELT-6,star,Visual magnitude errorminus,0.054,,0.047,KELT-6.xml
KELT-6,star,Visual magnitude errorplus,0.054,,0.047,KELT-6.xml
TrES-2 A,star,Mass [MSun],0.983,,0.98,TrES-2.xml
TrES-2 A,star,Mass [MSun] errorminus,0.063,,0.06,TrES-2.xml
TrES-2 A,star,Mass [MSun] errorplus,0.063,,0.06,TrES-2.xml
TrES-2 A,star,Radius [RSun],1.003,,1.00,TrES-2.xml
TrES-2 A,star,Radius [RSun] errorminus,0.033,,0.03,TrES-2.xml
TrES-2 A,star,Radius [RSun] errorplus,0.033,,0.04,TrES-2.xml
TrES-2 A,star,Metallicity [Fe/H],0.001,,-0.150,TrES-2.xml
TrES-2 A,star,Visual magnitude,11.25,,11.411,TrES-2.xml
TrES-2 A,star,Visual magnitude errorminus,0.08,,0.005,TrES-2.xml
TrES-2 A,star,Visual magnitude errorplus,0.08,,0.005,TrES-2.xml
HAT-P-7 A,star,Mass [MSun],1.59,,1.47,HAT-P-7.xml
HAT-P-7 A,star,Mass [MSun] errorminus,0.03,,0.07,HAT-P-7.xml
HAT-P-7 A,star,Mass [MSun] errorplus,0.03,,0.07,HAT-P-7.xml
HAT-P-7 A,star,Radius [RSun],2.02,,1.84,HAT-P-7.xml
HAT-P-7 A,star,Radius [RSun] errorminus,0.01,,0.17,HAT-P-7.xml
HAT-P-7 A,star,Radius [RSun] errorplus,0.01,,0.17,HAT-P-7.xml
HAT-P-7 A,star,Metallicity [Fe/H],0.32,,0.150,HAT-P-7.xml
HAT-P-7 A,star,Metallicity [Fe/H] errorminus,0.04,,0.080,HAT-P-7.xml
HAT-P-7 A,star,Metallicity [Fe/H] errorplus,0.04,,0.080,HAT-P-7.xml
HAT-P-7 A,star,Temperature [K],6310,,6441.00,HAT-P-7.xml
HAT-P-7 A,star,Temperature [K] errorminus,15,,69.00,HAT-P-7.xml
HAT-P-7 A,star,Temperature [K] errorplus,15,,69.00,HAT-P-7.xml
HAT-P-7 A,star,Visual magnitude,10.48,,10.463,HAT-P-7.xml
HAT-P-11,star,Visual magnitude,9.47,,9.472,HAT-P-11.xml
HAT-P-11,star,Visual magnitude errorminus,0.02,,0.024,HAT-P-11.xml
HAT-P-11,star,Visual magnitude errorplus,0.02,,0.024,HAT-P-11.xml
Kepler-5,star,Mass [MSun],1.374,,1.37,Kepler-5.xml
Kepler-5,star,Mass [MSun] errorminus,0.059,,0.06,Kepler-5.xml
Kepler-5,star,Radius [RSun],1.793,,1.79,Kepler-5.xml
Kepler-5,star,Radius [RSun] errorminus,0.062,,0.06,Kepler-5.xml
Kepler-5,star,Radius [RSun] errorplus,0.043,,0.04,Kepler-5.xml
Kepler-6,star,Mass [MSun],1.05,,1.21,Kepler-6.xml
Kepler-6,star,Mass [MSun] errorminus,0.07,,0.04,Kepler-6.xml
Kepler-6,star,Mass [MSun] errorplus,0.08,,0.04,Kepler-6.xml
Kepler-6,star,Radius [RSun],1.29,,1.39,Kepler-6.xml
Kepler-6,star,Radius [RSun] errorminus,0.10,,0.03,Kepler-6.xml
Kepler-6,star,Radius [RSun] errorplus,0.09,,0.02,Kepler-6.xml
Kepler-6,star,Metallicity [Fe/H] errorminus,0.16,,0.040,Kepler-6.xml
Kepler-6,star,Metallicity [Fe/H] errorplus,0.10,,0.040,Kepler-6.xml
Kepler-6,star,Temperature [K],5640,,5647.00,Kepler-6.xml
Kepler-6,star,Temperature [K] errorminus,110,,44.00,Kepler-6.xml
Kepler-6,star,Temperature [K] errorplus,99,,44.00,Kepler-6.xml
Kepler-7,star,Mass [MSun],1.32,,1.36,Kepler-7.xml
Kepler-7,star,Mass [MSun] errorminus,0.09,,0.03,Kepler-7.xml
Kepler-7,star,Mass [MSun] errorplus,0.09,,0.03,Kepler-7.xml
Kepler-7,star,Radius [RSun],1.96,,1.97,Kepler-7.xml
Kepler-7,star,Radius [RSun] errorminus,0.07,,0.01,Kepler-7.xml
Kepler-7,star,Radius [RSun] errorplus,0.07,,0.01,Kepler-7.xml
Kepler-7,star,Metallicity [Fe/H],0.10,,0.110,Kepler-7.xml
Kepler-7,star,Metallicity [Fe/H] errorminus,0.10,,0.030,Kepler-7.xml
Kepler-7,star,Metallicity [Fe/H] errorplus,0.10,,0.030,Kepler-7.xml
Kepler-7,star,Temperature [K],6027,,5933.00,Kepler-7.xml
Kepler-7,star,Temperature [K] errorminus,75,,44.00,Kepler-7.xml
Kepler-7,star,Temperature [K] errorplus,75,,44.00,Kepler-7.xml
Kepler-9,star,Visual magnitude,13.9,,13.803,Kepler-9.xml
Kepler-10,star,Mass [MSun] errorminus,0.021,,0.02,Kepler-10.xml
Kepler-10,star,Mass [MSun] errorplus,0.021,,0.02,Kepler-10.xml
Kepler-10,star,Radius [RSun],1.065,,1.06,Kepler-10.xml
Kepler-10,star,Radius [RSun] errorminus,0.009,,0.01,Kepler-10.xml
Kepler-10,star,Radius [RSun] errorplus,0.009,,0.01,Kepler-10.xml
Kepler-10,star,Temperature [K],5643,,5627.00,Kepler-10.xml
Kepler-10,star,Temperature [K] errorminus,75,,44.00,Kepler-10.xml
Kepler-10,star,Temperature [K] errorplus,75,,44.00,Kepler-10.xml
Kepler-10,star,Visual magnitude,10.96,,10.940,Kepler-10.xml
Kepler-11,star,Mass [MSun],0.961,,0.96,Kepler-11.xml
Kepler-11,star,Mass [MSun] errorminus,0.024,,0.03,Kepler-11.xml
Kepler-11,star,Mass [MSun] errorplus,0.027,,0.03,Kepler-11.xml
Kepler-11,star,Radius [RSun],1.053,,1.06,Kepler-11.xml
Kepler-11,star,Radius [RSun] errorminus,0.015,,0.02,Kepler-11.xml
Kepler-11,star,Radius [RSun] errorplus,0.013,,0.02,Kepler-11.xml
Kepler-11,star,Age [Gyr],8.1,,8.500,Kepler-11.xml
Kepler-11,star,Age [Gyr] errorminus,1.3,,1.400,Kepler-11.xml
Kepler-11,star,Age [Gyr] errorplus,1.2,,1.100,Kepler-11.xml
Kepler-11,star,Temperature [K] errorminus,67,,66.00,Kepler-11.xml
Kepler-11,star,Visual magnitude,13.7,,14.200,Kepler-11.xml
Kepler-12,star,Mass [MSun],1.09,,1.17,Kepler-12.xml
Kepler-12,star,Mass [MSun] errorminus,0.09,,0.05,Kepler-12.xml
Kepler-12,star,Mass [MSun] errorplus,0.13,,0.05,Kepler-12.xml
Kepler-12,star,Radius [RSun],1.42,,1.48,Kepler-12.xml
Kepler-12,star,Radius [RSun] errorminus,0.24,,0.03,Kepler-12.xml
Kepler-12,star,Radius [RSun] errorplus,0.30,,0.03,Kepler-12.xml
Kepler-12,star,Metallicity [Fe/H],0.08,,0.070,Kepler-12.xml
Kepler-12,star,Metallicity [Fe/H] errorminus,0.14,,0.040,Kepler-12.xml
Kepler-12,star,Metallicity [Fe/H] errorplus,0.13,,0.040,Kepler-12.xml
Kepler-12,star,Temperature [K],5953,,5947.00,Kepler-12.xml
Kepler-12,star,Temperature [K] errorminus,123,,100.00,Kepler-12.xml
Kepler-12,star,Temperature [K] errorplus,105,,100.00,Kepler-12.xml
